iid,gender,wave,pid,match,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,dec,attr,sinc,intel,fun,amb,shar,like
147,0,7,172,1,18,18,20,18,16,10,9,9,9,9,9,9,25,12.5,12.5,25,12.5,12.5,1,8,10,10,10,8,8,10
147,0,7,173,0,18,18,20,18,16,10,9,9,9,9,9,9,25,12.5,12.5,25,12.5,12.5,0,6,8,8,8,4,5,6
148,0,7,158,0,15.09,16.98,16.98,18.87,18.87,13.21,9,9,9,9,9,9,23.81,16.67,14.29,23.81,9.52,11.9,0,4,8,8,2,6,1,1
148,0,7,159,0,15.09,16.98,16.98,18.87,18.87,13.21,9,9,9,9,9,9,23.81,16.67,14.29,23.81,9.52,11.9,0,3,8,8,2,7,1,2
148,0,7,160,0,15.09,16.98,16.98,18.87,18.87,13.21,9,9,9,9,9,9,23.81,16.67,14.29,23.81,9.52,11.9,0,7,5,7,8,8,6,5
148,0,7,161,0,15.09,16.98,16.98,18.87,18.87,13.21,9,9,9,9,9,9,23.81,16.67,14.29,23.81,9.52,11.9,0,5,8,8,5,5,1,4
148,0,7,162,0,15.09,16.98,16.98,18.87,18.87,13.21,9,9,9,9,9,9,23.81,16.67,14.29,23.81,9.52,11.9,0,6,8,8,4,9,7,8
148,0,7,163,0,15.09,16.98,16.98,18.87,18.87,13.21,9,9,9,9,9,9,23.81,16.67,14.29,23.81,9.52,11.9,1,7,9,9,8,8,7,8
148,0,7,164,0,15.09,16.98,16.98,18.87,18.87,13.21,9,9,9,9,9,9,23.81,16.67,14.29,23.81,9.52,11.9,0,4,6,7,6,7,2,4
148,0,7,165,0,15.09,16.98,16.98,18.87,18.87,13.21,9,9,9,9,9,9,23.81,16.67,14.29,23.81,9.52,11.9,0,6,7,6,1,5,2,1
148,0,7,166,0,15.09,16.98,16.98,18.87,18.87,13.21,9,9,9,9,9,9,23.81,16.67,14.29,23.81,9.52,11.9,0,7,8,7,5,5,2,7
148,0,7,167,0,15.09,16.98,16.98,18.87,18.87,13.21,9,9,9,9,9,9,23.81,16.67,14.29,23.81,9.52,11.9,0,3,8,8,5,8,2,6
148,0,7,168,0,15.09,16.98,16.98,18.87,18.87,13.21,9,9,9,9,9,9,23.81,16.67,14.29,23.81,9.52,11.9,0,2,8,8,4,2,2,5
148,0,7,169,1,15.09,16.98,16.98,18.87,18.87,13.21,9,9,9,9,9,9,23.81,16.67,14.29,23.81,9.52,11.9,1,8,8,8,5,5,2,6
148,0,7,170,0,15.09,16.98,16.98,18.87,18.87,13.21,9,9,9,9,9,9,23.81,16.67,14.29,23.81,9.52,11.9,0,3,8,8,4,8,1,4
148,0,7,171,0,15.09,16.98,16.98,18.87,18.87,13.21,9,9,9,9,9,9,23.81,16.67,14.29,23.81,9.52,11.9,0,4,8,8,7,8,5,9
148,0,7,172,0,15.09,16.98,16.98,18.87,18.87,13.21,9,9,9,9,9,9,23.81,16.67,14.29,23.81,9.52,11.9,0,7,8,8,10,10,7,9
148,0,7,173,0,15.09,16.98,16.98,18.87,18.87,13.21,9,9,9,9,9,9,23.81,16.67,14.29,23.81,9.52,11.9,0,7,9,9,5,8,2,7
149,0,7,158,0,8.51,19.15,19.15,19.15,19.15,14.89,10,4,7,9,8,2,28.57,8.57,20,20,14.29,8.57,0,6,7,7,4,7,,5
149,0,7,159,0,8.51,19.15,19.15,19.15,19.15,14.89,10,4,7,9,8,2,28.57,8.57,20,20,14.29,8.57,0,4,7,8,4,6,7,4
149,0,7,160,1,8.51,19.15,19.15,19.15,19.15,14.89,10,4,7,9,8,2,28.57,8.57,20,20,14.29,8.57,1,9,7,8,8,8,6,8
149,0,7,161,0,8.51,19.15,19.15,19.15,19.15,14.89,10,4,7,9,8,2,28.57,8.57,20,20,14.29,8.57,0,8,6,8,8,6,8,7
149,0,7,162,0,8.51,19.15,19.15,19.15,19.15,14.89,10,4,7,9,8,2,28.57,8.57,20,20,14.29,8.57,0,4,8,7,4,8,,6
149,0,7,163,0,8.51,19.15,19.15,19.15,19.15,14.89,10,4,7,9,8,2,28.57,8.57,20,20,14.29,8.57,0,5,6,6,4,4,4,5
149,0,7,164,0,8.51,19.15,19.15,19.15,19.15,14.89,10,4,7,9,8,2,28.57,8.57,20,20,14.29,8.57,0,3,7,8,3,3,3,3
149,0,7,165,0,8.51,19.15,19.15,19.15,19.15,14.89,10,4,7,9,8,2,28.57,8.57,20,20,14.29,8.57,0,8,7,6,4,4,,
149,0,7,166,1,8.51,19.15,19.15,19.15,19.15,14.89,10,4,7,9,8,2,28.57,8.57,20,20,14.29,8.57,1,8,5,6,3,7,8,7
149,0,7,167,0,8.51,19.15,19.15,19.15,19.15,14.89,10,4,7,9,8,2,28.57,8.57,20,20,14.29,8.57,0,4,6,7,7,5,8,5
149,0,7,168,0,8.51,19.15,19.15,19.15,19.15,14.89,10,4,7,9,8,2,28.57,8.57,20,20,14.29,8.57,0,4,7,8,4,7,,4
149,0,7,169,0,8.51,19.15,19.15,19.15,19.15,14.89,10,4,7,9,8,2,28.57,8.57,20,20,14.29,8.57,1,8,7,8,7,7,8,7
149,0,7,170,0,8.51,19.15,19.15,19.15,19.15,14.89,10,4,7,9,8,2,28.57,8.57,20,20,14.29,8.57,0,4,8,7,4,8,,4
149,0,7,171,1,8.51,19.15,19.15,19.15,19.15,14.89,10,4,7,9,8,2,28.57,8.57,20,20,14.29,8.57,1,6,8,8,6,7,,7
149,0,7,172,1,8.51,19.15,19.15,19.15,19.15,14.89,10,4,7,9,8,2,28.57,8.57,20,20,14.29,8.57,1,7,7,7,6,6,6,7
149,0,7,173,1,8.51,19.15,19.15,19.15,19.15,14.89,10,4,7,9,8,2,28.57,8.57,20,20,14.29,8.57,1,5,8,8,7,4,,6
150,0,7,158,0,12,20,20,20,14,14,7,7,6,5,5,5,25,15,15,15,15,15,0,5,5,8,6,9,,5
150,0,7,159,0,12,20,20,20,14,14,7,7,6,5,5,5,25,15,15,15,15,15,0,5,8,10,8,8,,7
150,0,7,160,0,12,20,20,20,14,14,7,7,6,5,5,5,25,15,15,15,15,15,0,9,7,7,7,7,2,7
150,0,7,161,0,12,20,20,20,14,14,7,7,6,5,5,5,25,15,15,15,15,15,0,8,5,8,8,8,7,7
150,0,7,162,0,12,20,20,20,14,14,7,7,6,5,5,5,25,15,15,15,15,15,0,6,6,7,6,6,5,7
150,0,7,163,0,12,20,20,20,14,14,7,7,6,5,5,5,25,15,15,15,15,15,0,7,7,8,8,6,,7
150,0,7,164,0,12,20,20,20,14,14,7,7,6,5,5,5,25,15,15,15,15,15,0,8,7,6,7,6,7,7
150,0,7,165,1,12,20,20,20,14,14,7,7,6,5,5,5,25,15,15,15,15,15,1,9,8,8,7,8,,7
150,0,7,166,0,12,20,20,20,14,14,7,7,6,5,5,5,25,15,15,15,15,15,0,6,5,6,5,8,,5
150,0,7,167,1,12,20,20,20,14,14,7,7,6,5,5,5,25,15,15,15,15,15,1,7,7,8,8,8,8,7
150,0,7,168,0,12,20,20,20,14,14,7,7,6,5,5,5,25,15,15,15,15,15,0,7,8,8,8,8,,8
150,0,7,169,0,12,20,20,20,14,14,7,7,6,5,5,5,25,15,15,15,15,15,1,9,9,9,9,9,7,9
150,0,7,170,0,12,20,20,20,14,14,7,7,6,5,5,5,25,15,15,15,15,15,0,5,6,9,6,9,3,8
150,0,7,171,0,12,20,20,20,14,14,7,7,6,5,5,5,25,15,15,15,15,15,0,6,7,9,6,9,,7
150,0,7,172,0,12,20,20,20,14,14,7,7,6,5,5,5,25,15,15,15,15,15,0,6,7,8,7,8,,7
150,0,7,173,0,12,20,20,20,14,14,7,7,6,5,5,5,25,15,15,15,15,15,0,6,8,8,8,8,,8
151,0,7,158,0,14.55,16.36,18.18,18.18,16.36,16.36,8,6,7,8,9,6,23.81,14.29,16.67,19.05,14.29,11.9,0,4,5,5,1,3,1,2
151,0,7,159,0,14.55,16.36,18.18,18.18,16.36,16.36,8,6,7,8,9,6,23.81,14.29,16.67,19.05,14.29,11.9,0,3,7,7,4,6,5,6
151,0,7,160,0,14.55,16.36,18.18,18.18,16.36,16.36,8,6,7,8,9,6,23.81,14.29,16.67,19.05,14.29,11.9,0,8,6,8,7,7,6,6
151,0,7,161,0,14.55,16.36,18.18,18.18,16.36,16.36,8,6,7,8,9,6,23.81,14.29,16.67,19.05,14.29,11.9,0,9,7,8,8,7,7,9
151,0,7,162,1,14.55,16.36,18.18,18.18,16.36,16.36,8,6,7,8,9,6,23.81,14.29,16.67,19.05,14.29,11.9,1,9,8,7,7,6,9,8
151,0,7,163,0,14.55,16.36,18.18,18.18,16.36,16.36,8,6,7,8,9,6,23.81,14.29,16.67,19.05,14.29,11.9,0,7,5,7,8,7,7,7.5
151,0,7,164,0,14.55,16.36,18.18,18.18,16.36,16.36,8,6,7,8,9,6,23.81,14.29,16.67,19.05,14.29,11.9,0,6,8,8,5,7,8,7
151,0,7,165,0,14.55,16.36,18.18,18.18,16.36,16.36,8,6,7,8,9,6,23.81,14.29,16.67,19.05,14.29,11.9,0,8,5,5,4,6,5,4
151,0,7,166,0,14.55,16.36,18.18,18.18,16.36,16.36,8,6,7,8,9,6,23.81,14.29,16.67,19.05,14.29,11.9,0,6,4,6,6,5,6,5
151,0,7,167,0,14.55,16.36,18.18,18.18,16.36,16.36,8,6,7,8,9,6,23.81,14.29,16.67,19.05,14.29,11.9,0,6,3,6,5,4,7,3
151,0,7,168,0,14.55,16.36,18.18,18.18,16.36,16.36,8,6,7,8,9,6,23.81,14.29,16.67,19.05,14.29,11.9,0,6,3,7,4,5,4,4
151,0,7,169,0,14.55,16.36,18.18,18.18,16.36,16.36,8,6,7,8,9,6,23.81,14.29,16.67,19.05,14.29,11.9,0,7,8,7,7,7,,7
151,0,7,170,0,14.55,16.36,18.18,18.18,16.36,16.36,8,6,7,8,9,6,23.81,14.29,16.67,19.05,14.29,11.9,0,3,8,8,3,7,2,4
151,0,7,171,0,14.55,16.36,18.18,18.18,16.36,16.36,8,6,7,8,9,6,23.81,14.29,16.67,19.05,14.29,11.9,0,5,7,6,5,7,,5
151,0,7,172,0,14.55,16.36,18.18,18.18,16.36,16.36,8,6,7,8,9,6,23.81,14.29,16.67,19.05,14.29,11.9,0,7,8,7,6,7,8,7
151,0,7,173,1,14.55,16.36,18.18,18.18,16.36,16.36,8,6,7,8,9,6,23.81,14.29,16.67,19.05,14.29,11.9,1,8,7,8,9,6,10,9
152,0,7,158,0,14,20,20,14,18,14,7,9,7,7,7,5,24.32,13.51,13.51,24.32,8.11,16.22,0,6,7,7,6,8,6,6
152,0,7,159,0,14,20,20,14,18,14,7,9,7,7,7,5,24.32,13.51,13.51,24.32,8.11,16.22,0,4,6,5,4,,,5
152,0,7,160,0,14,20,20,14,18,14,7,9,7,7,7,5,24.32,13.51,13.51,24.32,8.11,16.22,0,6,8,7,7,7,4,6
152,0,7,161,0,14,20,20,14,18,14,7,9,7,7,7,5,24.32,13.51,13.51,24.32,8.11,16.22,1,8,8,8,8,9,9,8
152,0,7,162,0,14,20,20,14,18,14,7,9,7,7,7,5,24.32,13.51,13.51,24.32,8.11,16.22,0,5,6,8,7,,8,7
152,0,7,163,0,14,20,20,14,18,14,7,9,7,7,7,5,24.32,13.51,13.51,24.32,8.11,16.22,0,7,8,7,7,6,8,
152,0,7,164,1,14,20,20,14,18,14,7,9,7,7,7,5,24.32,13.51,13.51,24.32,8.11,16.22,1,6,8,8,7,,9,7
152,0,7,165,1,14,20,20,14,18,14,7,9,7,7,7,5,24.32,13.51,13.51,24.32,8.11,16.22,1,8,8,7,8,8,9,9
152,0,7,166,0,14,20,20,14,18,14,7,9,7,7,7,5,24.32,13.51,13.51,24.32,8.11,16.22,0,5,5,6,5,,7,5
152,0,7,167,1,14,20,20,14,18,14,7,9,7,7,7,5,24.32,13.51,13.51,24.32,8.11,16.22,1,7,9,8,8,8,7,
152,0,7,168,0,14,20,20,14,18,14,7,9,7,7,7,5,24.32,13.51,13.51,24.32,8.11,16.22,0,4,7,7,6,7,5,6
152,0,7,169,0,14,20,20,14,18,14,7,9,7,7,7,5,24.32,13.51,13.51,24.32,8.11,16.22,1,8,9,9,8,8,6,8
152,0,7,170,0,14,20,20,14,18,14,7,9,7,7,7,5,24.32,13.51,13.51,24.32,8.11,16.22,0,4,6,7,6,8,,6
152,0,7,171,0,14,20,20,14,18,14,7,9,7,7,7,5,24.32,13.51,13.51,24.32,8.11,16.22,0,6,7,8,8,,8,7
152,0,7,172,0,14,20,20,14,18,14,7,9,7,7,7,5,24.32,13.51,13.51,24.32,8.11,16.22,0,6,8,7,8,9,,7
152,0,7,173,0,14,20,20,14,18,14,7,9,7,7,7,5,24.32,13.51,13.51,24.32,8.11,16.22,0,5,8,8,6,7,7,7
153,0,7,158,0,9.76,19.51,19.51,14.63,19.51,17.07,7,8,8,8,8,7,23.53,17.65,14.71,14.71,14.71,14.71,0,6,6,8,6,,,5
153,0,7,159,1,9.76,19.51,19.51,14.63,19.51,17.07,7,8,8,8,8,7,23.53,17.65,14.71,14.71,14.71,14.71,1,5,5,6,8,,5,5
153,0,7,160,0,9.76,19.51,19.51,14.63,19.51,17.07,7,8,8,8,8,7,23.53,17.65,14.71,14.71,14.71,14.71,0,5,6,6,6,6,,5
153,0,7,161,0,9.76,19.51,19.51,14.63,19.51,17.07,7,8,8,8,8,7,23.53,17.65,14.71,14.71,14.71,14.71,1,7,7,7,7,,6,5
153,0,7,162,0,9.76,19.51,19.51,14.63,19.51,17.07,7,8,8,8,8,7,23.53,17.65,14.71,14.71,14.71,14.71,1,5,5,7,6,7,6,5
153,0,7,163,1,9.76,19.51,19.51,14.63,19.51,17.07,7,8,8,8,8,7,23.53,17.65,14.71,14.71,14.71,14.71,1,8,8,8,8,6,7,8
153,0,7,164,0,9.76,19.51,19.51,14.63,19.51,17.07,7,8,8,8,8,7,23.53,17.65,14.71,14.71,14.71,14.71,1,6,6,7,7,,6,7
153,0,7,165,0,9.76,19.51,19.51,14.63,19.51,17.07,7,8,8,8,8,7,23.53,17.65,14.71,14.71,14.71,14.71,0,5,5,5,5,,6,5
153,0,7,166,0,9.76,19.51,19.51,14.63,19.51,17.07,7,8,8,8,8,7,23.53,17.65,14.71,14.71,14.71,14.71,0,4,4,5,4,,,4
153,0,7,167,0,9.76,19.51,19.51,14.63,19.51,17.07,7,8,8,8,8,7,23.53,17.65,14.71,14.71,14.71,14.71,1,5,6,7,7,,5,5
153,0,7,168,0,9.76,19.51,19.51,14.63,19.51,17.07,7,8,8,8,8,7,23.53,17.65,14.71,14.71,14.71,14.71,1,5,6,6,6,,,6
153,0,7,169,0,9.76,19.51,19.51,14.63,19.51,17.07,7,8,8,8,8,7,23.53,17.65,14.71,14.71,14.71,14.71,1,7,7,7,7,,6,7
153,0,7,170,0,9.76,19.51,19.51,14.63,19.51,17.07,7,8,8,8,8,7,23.53,17.65,14.71,14.71,14.71,14.71,0,5,5,7,5,,4,4
153,0,7,171,1,9.76,19.51,19.51,14.63,19.51,17.07,7,8,8,8,8,7,23.53,17.65,14.71,14.71,14.71,14.71,1,6,6,7,7,7,,5
153,0,7,172,0,9.76,19.51,19.51,14.63,19.51,17.07,7,8,8,8,8,7,23.53,17.65,14.71,14.71,14.71,14.71,1,6,5,6,6,7,,6
153,0,7,173,0,9.76,19.51,19.51,14.63,19.51,17.07,7,8,8,8,8,7,23.53,17.65,14.71,14.71,14.71,14.71,0,5,5,6,6,,,5
154,0,7,158,0,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,0,5,8,10,5,8,7,5
154,0,7,159,0,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,0,6,8,9,8,9,5,7
154,0,7,160,0,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,0,9,9,9,9,9,9,8
154,0,7,161,1,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,1,10,8,9,9,8,6,8
154,0,7,162,0,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,0,5,8,8,7,7,2,5
154,0,7,163,1,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,1,9,9,8,9,8,6,8
154,0,7,164,0,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,0,7,9,9,9,7,5,7
154,0,7,165,0,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,0,7,9,7,5,5,4,5
154,0,7,166,1,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,1,9,9,9,9,9,7,8
154,0,7,167,0,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,0,8,8,8,8,8,8,8
154,0,7,168,0,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,0,5,9,7,5,7,5,5
154,0,7,169,1,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,1,9,9,9,9,8,9,8
154,0,7,170,0,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,0,6,10,10,5,9,6,6
154,0,7,171,1,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,1,8,9,9,8,8,8,8
154,0,7,172,1,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,1,9,10,10,10,10,8,8
154,0,7,173,1,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,1,9,9,10,9,9,7,8
155,0,7,158,0,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,0,2,6,7,2,7,2,2
155,0,7,159,0,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,0,1,4,6,3,6,2,1
155,0,7,160,0,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,0,7,7,6,7,6,6,6
155,0,7,161,1,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,1,8,7,7,8,7,5,7
155,0,7,162,0,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,0,2,4,6,4,6,3,3
155,0,7,163,0,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,0,6,7,6,6,5,7,6
155,0,7,164,0,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,0,6,8,7,7,8,8,8
155,0,7,165,0,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,0,7,6,5,6,4,5,5
155,0,7,166,0,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,0,8,7,7,6,6,5,5
155,0,7,167,0,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,0,5,5,6,6,6,3,4
155,0,7,168,0,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,0,3,6,4,6,6,3,4
155,0,7,169,0,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,1,8,8,8,7,8,6,8
155,0,7,170,0,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,0,2,8,8,3,8,6,8
155,0,7,171,0,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,0,4,7,7,4,8,5,5
155,0,7,172,0,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,0,5,8,8,6,7,7,6
155,0,7,173,0,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,0,3,8,8,4,8,6,5
156,0,7,158,0,14,18,16,18,18,16,10,8,8,10,8,9,18.87,15.09,15.09,18.87,15.09,16.98,0,4,7,10,3,10,3,3
156,0,7,159,0,14,18,16,18,18,16,10,8,8,10,8,9,18.87,15.09,15.09,18.87,15.09,16.98,0,3,10,10,6,10,3,3
156,0,7,160,1,14,18,16,18,18,16,10,8,8,10,8,9,18.87,15.09,15.09,18.87,15.09,16.98,1,7,10,10,9,10,10,8
156,0,7,161,0,14,18,16,18,18,16,10,8,8,10,8,9,18.87,15.09,15.09,18.87,15.09,16.98,1,8,9,10,7,9,5,8
156,0,7,162,0,14,18,16,18,18,16,10,8,8,10,8,9,18.87,15.09,15.09,18.87,15.09,16.98,0,7,6,10,3,8,10,4
156,0,7,163,1,14,18,16,18,18,16,10,8,8,10,8,9,18.87,15.09,15.09,18.87,15.09,16.98,1,6,9,10,7,10,8,7
156,0,7,164,0,14,18,16,18,18,16,10,8,8,10,8,9,18.87,15.09,15.09,18.87,15.09,16.98,0,7,9,10,6,10,6,6
156,0,7,165,0,14,18,16,18,18,16,10,8,8,10,8,9,18.87,15.09,15.09,18.87,15.09,16.98,0,8,5,10,7,8,6,5
156,0,7,166,0,14,18,16,18,18,16,10,8,8,10,8,9,18.87,15.09,15.09,18.87,15.09,16.98,0,7,6,10,9,10,6,7
156,0,7,167,0,14,18,16,18,18,16,10,8,8,10,8,9,18.87,15.09,15.09,18.87,15.09,16.98,0,6,9,10,6,9,4,6
156,0,7,168,0,14,18,16,18,18,16,10,8,8,10,8,9,18.87,15.09,15.09,18.87,15.09,16.98,0,6,9,10,9,10,5,7
156,0,7,169,0,14,18,16,18,18,16,10,8,8,10,8,9,18.87,15.09,15.09,18.87,15.09,16.98,1,7,9,10,8,9,10,9
156,0,7,170,0,14,18,16,18,18,16,10,8,8,10,8,9,18.87,15.09,15.09,18.87,15.09,16.98,0,4,8,10,3,10,8,3
156,0,7,171,0,14,18,16,18,18,16,10,8,8,10,8,9,18.87,15.09,15.09,18.87,15.09,16.98,0,5,8,10,2,9,2,2
156,0,7,172,1,14,18,16,18,18,16,10,8,8,10,8,9,18.87,15.09,15.09,18.87,15.09,16.98,1,5,9,10,8,10,7,8
156,0,7,173,1,14,18,16,18,18,16,10,8,8,10,8,9,18.87,15.09,15.09,18.87,15.09,16.98,1,6,9,10,9,9,7,8
157,0,7,158,0,14.29,16.33,16.33,18.37,18.37,16.33,8,8,7,7,6,6,23.26,16.28,13.95,16.28,13.95,16.28,0,2,3,3,2,3,1,1
157,0,7,159,0,14.29,16.33,16.33,18.37,18.37,16.33,8,8,7,7,6,6,23.26,16.28,13.95,16.28,13.95,16.28,0,2,6,6,6,5,4,3
157,0,7,160,0,14.29,16.33,16.33,18.37,18.37,16.33,8,8,7,7,6,6,23.26,16.28,13.95,16.28,13.95,16.28,0,7,6,7,10,9,8,7
157,0,7,161,0,14.29,16.33,16.33,18.37,18.37,16.33,8,8,7,7,6,6,23.26,16.28,13.95,16.28,13.95,16.28,1,7,7,6,7,6,7,6
157,0,7,162,0,14.29,16.33,16.33,18.37,18.37,16.33,8,8,7,7,6,6,23.26,16.28,13.95,16.28,13.95,16.28,0,3,5,7,2,5,2,1
157,0,7,163,0,14.29,16.33,16.33,18.37,18.37,16.33,8,8,7,7,6,6,23.26,16.28,13.95,16.28,13.95,16.28,0,5,7,6,5,5,4,3
157,0,7,164,0,14.29,16.33,16.33,18.37,18.37,16.33,8,8,7,7,6,6,23.26,16.28,13.95,16.28,13.95,16.28,0,5,6,6,7,7,6,6
157,0,7,165,0,14.29,16.33,16.33,18.37,18.37,16.33,8,8,7,7,6,6,23.26,16.28,13.95,16.28,13.95,16.28,0,6,7,7,4,5,4,4
157,0,7,166,0,14.29,16.33,16.33,18.37,18.37,16.33,8,8,7,7,6,6,23.26,16.28,13.95,16.28,13.95,16.28,0,6,7,7,7,7,6,7
157,0,7,167,0,14.29,16.33,16.33,18.37,18.37,16.33,8,8,7,7,6,6,23.26,16.28,13.95,16.28,13.95,16.28,0,4,5,5,6,3,4,3
157,0,7,168,0,14.29,16.33,16.33,18.37,18.37,16.33,8,8,7,7,6,6,23.26,16.28,13.95,16.28,13.95,16.28,0,2,8,8,7,6,7,2
157,0,7,169,1,14.29,16.33,16.33,18.37,18.37,16.33,8,8,7,7,6,6,23.26,16.28,13.95,16.28,13.95,16.28,1,8,7,7,8,7,8,7
157,0,7,170,0,14.29,16.33,16.33,18.37,18.37,16.33,8,8,7,7,6,6,23.26,16.28,13.95,16.28,13.95,16.28,0,3,6,7,4,5,3,3
157,0,7,171,0,14.29,16.33,16.33,18.37,18.37,16.33,8,8,7,7,6,6,23.26,16.28,13.95,16.28,13.95,16.28,0,5,7,7,6,7,5,6
157,0,7,172,0,14.29,16.33,16.33,18.37,18.37,16.33,8,8,7,7,6,6,23.26,16.28,13.95,16.28,13.95,16.28,0,7,7,7,8,7,7,6
157,0,7,173,0,14.29,16.33,16.33,18.37,18.37,16.33,8,8,7,7,6,6,23.26,16.28,13.95,16.28,13.95,16.28,0,5,6,5,6,5,6,3
158,1,7,142,0,19.05,19.05,19.05,19.05,9.52,14.29,9,7,6,7,4,8,15.22,19.57,19.57,19.57,8.7,17.39,1,10,8,8,7,7,5,9
158,1,7,143,0,19.05,19.05,19.05,19.05,9.52,14.29,9,7,6,7,4,8,15.22,19.57,19.57,19.57,8.7,17.39,1,6,8,9,6,8,7,7
158,1,7,144,0,19.05,19.05,19.05,19.05,9.52,14.29,9,7,6,7,4,8,15.22,19.57,19.57,19.57,8.7,17.39,1,9,9,9,7,7,8,9
158,1,7,145,0,19.05,19.05,19.05,19.05,9.52,14.29,9,7,6,7,4,8,15.22,19.57,19.57,19.57,8.7,17.39,1,9,8,9,7,7,8,9
158,1,7,146,0,19.05,19.05,19.05,19.05,9.52,14.29,9,7,6,7,4,8,15.22,19.57,19.57,19.57,8.7,17.39,1,8,9,8,7,7,8,9
158,1,7,147,0,19.05,19.05,19.05,19.05,9.52,14.29,9,7,6,7,4,8,15.22,19.57,19.57,19.57,8.7,17.39,1,9,7,7,9,8,6,8
158,1,7,148,0,19.05,19.05,19.05,19.05,9.52,14.29,9,7,6,7,4,8,15.22,19.57,19.57,19.57,8.7,17.39,1,9,8,8,7,7,7,8
158,1,7,149,0,19.05,19.05,19.05,19.05,9.52,14.29,9,7,6,7,4,8,15.22,19.57,19.57,19.57,8.7,17.39,1,9,9,9,8,7,6,8
158,1,7,150,0,19.05,19.05,19.05,19.05,9.52,14.29,9,7,6,7,4,8,15.22,19.57,19.57,19.57,8.7,17.39,1,10,8,9,7,7,7,9
